,time,temperature,humidity,precipitation,surface_pressure
10368,2023-03-09T00:00,19.4,92,0.0,913.9
10369,2023-03-09T01:00,19.1,95,0.0,914.1
10370,2023-03-09T02:00,18.4,97,0.0,914.2
10371,2023-03-09T03:00,18.2,97,0.0,913.9
10372,2023-03-09T04:00,17.6,98,0.0,913.5
10373,2023-03-09T05:00,16.9,99,0.0,913.1
10374,2023-03-09T06:00,17.3,99,0.0,913.0
10375,2023-03-09T07:00,17.3,99,0.1,912.9
10376,2023-03-09T08:00,17.5,98,0.0,913.0
10377,2023-03-09T09:00,17.0,99,0.0,913.2
10378,2023-03-09T10:00,18.2,97,0.0,914.5
10379,2023-03-09T11:00,19.5,93,0.5,915.4
10380,2023-03-09T12:00,22.0,83,0.0,915.8
10381,2023-03-09T13:00,23.9,77,0.2,916.1
10382,2023-03-09T14:00,25.2,72,0.3,915.8
10383,2023-03-09T15:00,26.2,65,0.2,915.2
10384,2023-03-09T16:00,27.0,57,0.1,914.0
10385,2023-03-09T17:00,26.3,57,0.0,913.3
10386,2023-03-09T18:00,21.9,83,1.1,912.6
10387,2023-03-09T19:00,22.1,81,0.1,912.0
10388,2023-03-09T20:00,22.8,77,0.0,911.6
10389,2023-03-09T21:00,22.0,84,0.0,911.9
10390,2023-03-09T22:00,20.6,89,0.0,911.8
10391,2023-03-09T23:00,20.3,90,0.0,912.6
10392,2023-03-10T00:00,20.3,87,0.0,912.6
10393,2023-03-10T01:00,19.5,91,0.0,912.9
10394,2023-03-10T02:00,19.4,90,0.0,913.1
10395,2023-03-10T03:00,19.0,92,0.0,912.9
10396,2023-03-10T04:00,19.8,86,0.0,913.0
10397,2023-03-10T05:00,19.6,84,0.0,913.0
10398,2023-03-10T06:00,18.6,89,0.0,912.3
10399,2023-03-10T07:00,18.2,90,0.0,912.1
10400,2023-03-10T08:00,17.8,92,0.0,912.2
10401,2023-03-10T09:00,17.7,92,0.0,912.5
10402,2023-03-10T10:00,19.0,90,0.0,913.6
10403,2023-03-10T11:00,21.2,83,0.0,914.7
10404,2023-03-10T12:00,23.0,79,0.0,915.3
10405,2023-03-10T13:00,24.7,74,0.2,916.0
10406,2023-03-10T14:00,25.2,68,0.2,915.7
10407,2023-03-10T15:00,25.6,64,0.1,915.2
10408,2023-03-10T16:00,26.2,61,0.0,914.3
10409,2023-03-10T17:00,27.0,59,0.0,913.5
10410,2023-03-10T18:00,26.8,58,0.0,912.2
10411,2023-03-10T19:00,26.1,57,0.3,911.5
10412,2023-03-10T20:00,25.4,65,0.1,911.3
10413,2023-03-10T21:00,22.6,78,1.7,911.3
10414,2023-03-10T22:00,21.9,84,0.1,911.4
10415,2023-03-10T23:00,19.7,92,9.4,913.1
10416,2023-03-11T00:00,19.7,95,1.4,913.4
10417,2023-03-11T01:00,19.6,94,0.5,913.4
10418,2023-03-11T02:00,19.5,94,0.3,913.5
10419,2023-03-11T03:00,19.1,94,1.2,913.0
10420,2023-03-11T04:00,18.8,95,0.6,912.4
10421,2023-03-11T05:00,18.5,96,4.5,912.2
10422,2023-03-11T06:00,18.3,97,1.4,912.0
10423,2023-03-11T07:00,18.2,97,1.3,911.5
10424,2023-03-11T08:00,17.9,97,1.2,911.7
10425,2023-03-11T09:00,17.9,98,0.4,911.9
10426,2023-03-11T10:00,18.4,95,0.2,912.4
10427,2023-03-11T11:00,19.2,91,0.4,913.3
10428,2023-03-11T12:00,20.4,88,0.0,914.2
10429,2023-03-11T13:00,21.9,84,0.0,914.9
10430,2023-03-11T14:00,23.0,74,0.2,914.8
10431,2023-03-11T15:00,22.1,76,0.4,914.1
10432,2023-03-11T16:00,20.9,81,0.3,913.2
10433,2023-03-11T17:00,20.4,86,0.2,912.0
10434,2023-03-11T18:00,21.8,83,0.2,911.7
10435,2023-03-11T19:00,22.8,78,0.2,911.4
10436,2023-03-11T20:00,22.6,80,0.2,911.2
10437,2023-03-11T21:00,20.1,89,4.6,911.6
10438,2023-03-11T22:00,19.9,92,0.1,912.2
10439,2023-03-11T23:00,19.5,95,1.8,912.8
10440,2023-03-12T00:00,19.4,95,1.0,913.6
10441,2023-03-12T01:00,19.3,96,1.5,914.1
10442,2023-03-12T02:00,19.0,95,1.0,914.0
10443,2023-03-12T03:00,18.6,96,1.8,913.7
10444,2023-03-12T04:00,18.3,94,0.5,913.3
10445,2023-03-12T05:00,18.2,94,0.6,913.0
10446,2023-03-12T06:00,18.1,95,0.2,912.0
10447,2023-03-12T07:00,17.9,97,0.0,911.8
10448,2023-03-12T08:00,16.8,98,0.0,911.6
10449,2023-03-12T09:00,17.0,98,0.0,912.0
10450,2023-03-12T10:00,18.2,97,0.0,912.7
10451,2023-03-12T11:00,19.9,90,0.0,913.7
10452,2023-03-12T12:00,21.0,82,0.0,914.3
10453,2023-03-12T13:00,22.2,76,0.1,914.6
10454,2023-03-12T14:00,23.5,70,0.2,914.8
10455,2023-03-12T15:00,23.9,70,0.1,914.4
10456,2023-03-12T16:00,23.6,70,0.0,913.5
10457,2023-03-12T17:00,23.8,69,0.0,912.6
10458,2023-03-12T18:00,24.6,69,0.0,911.9
10459,2023-03-12T19:00,24.7,67,0.1,911.7
10460,2023-03-12T20:00,23.1,73,0.2,911.5
10461,2023-03-12T21:00,22.3,79,0.0,911.6
10462,2023-03-12T22:00,21.1,84,0.0,912.2
10463,2023-03-12T23:00,20.2,85,0.0,912.9
10464,2023-03-13T00:00,20.1,92,2.3,913.8
10465,2023-03-13T01:00,20.0,92,0.3,913.9
10466,2023-03-13T02:00,19.6,93,0.2,914.0
10467,2023-03-13T03:00,19.2,93,0.0,913.6
10468,2023-03-13T04:00,18.9,94,0.0,912.9
10469,2023-03-13T05:00,18.1,95,0.0,912.6
10470,2023-03-13T06:00,18.1,95,0.0,912.5
10471,2023-03-13T07:00,18.0,95,0.0,912.5
10472,2023-03-13T08:00,17.8,95,0.0,912.6
10473,2023-03-13T09:00,17.5,96,0.0,913.0
10474,2023-03-13T10:00,18.3,94,0.0,913.7
10475,2023-03-13T11:00,19.9,86,0.0,914.9
10476,2023-03-13T12:00,21.6,77,0.0,915.9
10477,2023-03-13T13:00,23.3,69,0.1,916.1
10478,2023-03-13T14:00,24.3,68,0.1,916.0
10479,2023-03-13T15:00,25.1,65,0.1,915.6
10480,2023-03-13T16:00,23.3,72,2.0,914.3
10481,2023-03-13T17:00,20.3,89,4.5,913.3
10482,2023-03-13T18:00,21.7,83,0.6,912.8
10483,2023-03-13T19:00,23.3,78,0.1,912.7
10484,2023-03-13T20:00,22.7,79,0.1,912.7
10485,2023-03-13T21:00,20.6,87,0.0,913.0
10486,2023-03-13T22:00,19.9,91,0.4,913.1
10487,2023-03-13T23:00,19.8,92,0.4,913.4
10488,2023-03-14T00:00,19.2,92,0.2,913.9
10489,2023-03-14T01:00,19.0,95,0.0,914.1
10490,2023-03-14T02:00,19.2,95,0.3,914.5
10491,2023-03-14T03:00,19.0,95,0.6,914.2
10492,2023-03-14T04:00,18.9,94,0.2,913.9
10493,2023-03-14T05:00,18.7,93,0.0,913.6
10494,2023-03-14T06:00,18.2,94,0.0,913.0
10495,2023-03-14T07:00,18.2,94,0.0,913.0
10496,2023-03-14T08:00,18.1,95,0.0,913.1
10497,2023-03-14T09:00,17.7,95,0.0,913.2
10498,2023-03-14T10:00,18.6,94,0.0,914.0
10499,2023-03-14T11:00,19.8,89,0.0,914.9
10500,2023-03-14T12:00,20.8,81,0.0,915.9
10501,2023-03-14T13:00,21.8,76,0.0,916.2
10502,2023-03-14T14:00,22.6,72,0.0,916.0
10503,2023-03-14T15:00,23.2,68,0.0,915.8
10504,2023-03-14T16:00,23.8,65,0.0,915.3
10505,2023-03-14T17:00,24.0,63,0.0,914.4
10506,2023-03-14T18:00,24.0,64,0.0,913.7
10507,2023-03-14T19:00,23.8,65,0.0,913.1
10508,2023-03-14T20:00,23.4,67,0.0,912.9
10509,2023-03-14T21:00,21.9,73,0.0,912.5
10510,2023-03-14T22:00,20.4,75,0.0,912.5
10511,2023-03-14T23:00,19.4,76,0.0,913.1
10512,2023-03-15T00:00,18.8,84,0.0,913.1
10513,2023-03-15T01:00,18.5,85,0.0,913.6
10514,2023-03-15T02:00,18.5,84,0.0,913.9
10515,2023-03-15T03:00,18.1,86,0.0,913.8
10516,2023-03-15T04:00,17.9,89,0.0,913.5
10517,2023-03-15T05:00,17.8,92,0.0,913.3
10518,2023-03-15T06:00,17.5,94,0.0,912.9
10519,2023-03-15T07:00,17.3,95,0.0,912.7
10520,2023-03-15T08:00,17.0,96,0.0,912.9
10521,2023-03-15T09:00,17.3,95,0.0,913.5
10522,2023-03-15T10:00,18.4,90,0.0,914.2
10523,2023-03-15T11:00,19.6,84,0.0,914.9
10524,2023-03-15T12:00,22.2,71,0.0,915.6
10525,2023-03-15T13:00,23.7,65,0.0,915.7
10526,2023-03-15T14:00,24.2,62,0.1,915.5
10527,2023-03-15T15:00,25.4,58,0.1,915.1
10528,2023-03-15T16:00,25.9,55,0.1,914.3
10529,2023-03-15T17:00,26.4,55,0.1,913.5
10530,2023-03-15T18:00,26.5,55,0.0,912.7
10531,2023-03-15T19:00,25.9,56,0.0,911.7
10532,2023-03-15T20:00,25.3,58,0.0,911.1
10533,2023-03-15T21:00,23.0,76,0.0,910.8
10534,2023-03-15T22:00,21.9,70,0.0,910.9
10535,2023-03-15T23:00,22.1,66,0.0,912.2
10536,2023-03-16T00:00,20.9,73,0.0,912.8
10537,2023-03-16T01:00,19.9,81,0.0,913.1
10538,2023-03-16T02:00,19.3,85,0.0,913.2
10539,2023-03-16T03:00,18.7,88,0.0,913.0
10540,2023-03-16T04:00,18.3,91,0.0,912.9
10541,2023-03-16T05:00,17.9,93,0.0,912.7
10542,2023-03-16T06:00,17.4,95,0.0,912.6
10543,2023-03-16T07:00,17.2,96,0.0,912.2
10544,2023-03-16T08:00,17.0,96,0.0,912.0
10545,2023-03-16T09:00,16.8,96,0.0,912.4
10546,2023-03-16T10:00,17.8,93,0.0,913.3
10547,2023-03-16T11:00,19.6,85,0.0,914.2
10548,2023-03-16T12:00,21.5,72,0.0,915.2
10549,2023-03-16T13:00,23.1,63,0.0,915.4
10550,2023-03-16T14:00,24.4,58,0.0,915.1
10551,2023-03-16T15:00,25.4,54,0.0,914.5
10552,2023-03-16T16:00,25.9,52,0.0,913.8
10553,2023-03-16T17:00,26.2,52,0.0,913.0
10554,2023-03-16T18:00,26.4,51,0.0,912.2
10555,2023-03-16T19:00,26.4,49,0.0,911.6
10556,2023-03-16T20:00,25.8,54,0.0,910.7
10557,2023-03-16T21:00,23.4,63,0.0,910.2
10558,2023-03-16T22:00,22.3,61,0.0,910.6
10559,2023-03-16T23:00,21.5,68,0.0,911.4
10560,2023-03-17T00:00,20.4,76,0.0,912.7
10561,2023-03-17T01:00,19.7,78,0.0,913.1
10562,2023-03-17T02:00,18.9,80,0.0,913.2
10563,2023-03-17T03:00,18.2,82,0.0,913.1
10564,2023-03-17T04:00,17.6,87,0.0,912.7
10565,2023-03-17T05:00,17.1,90,0.0,912.4
10566,2023-03-17T06:00,16.7,93,0.0,911.8
10567,2023-03-17T07:00,16.3,95,0.0,911.8
10568,2023-03-17T08:00,16.2,95,0.0,912.0
10569,2023-03-17T09:00,15.8,96,0.0,912.3
10570,2023-03-17T10:00,17.0,93,0.0,913.2
10571,2023-03-17T11:00,19.0,86,0.0,914.5
10572,2023-03-17T12:00,20.8,79,0.0,915.4
10573,2023-03-17T13:00,22.6,70,0.0,915.9
10574,2023-03-17T14:00,24.0,60,0.0,915.8
10575,2023-03-17T15:00,25.1,54,0.0,915.3
10576,2023-03-17T16:00,25.7,51,0.0,914.6
10577,2023-03-17T17:00,26.1,50,0.0,913.6
10578,2023-03-17T18:00,26.4,48,0.0,912.9
10579,2023-03-17T19:00,26.5,46,0.0,912.3
10580,2023-03-17T20:00,25.7,52,0.0,911.6
10581,2023-03-17T21:00,22.8,70,0.0,910.7
10582,2023-03-17T22:00,20.7,73,0.0,910.2
10583,2023-03-17T23:00,20.8,65,0.0,911.5
10584,2023-03-18T00:00,20.4,58,0.0,912.2
10585,2023-03-18T01:00,19.0,67,0.0,912.8
10586,2023-03-18T02:00,18.1,77,0.0,913.0
10587,2023-03-18T03:00,17.5,84,0.0,913.0
10588,2023-03-18T04:00,17.0,89,0.0,912.7
10589,2023-03-18T05:00,16.5,92,0.0,912.3
10590,2023-03-18T06:00,16.3,94,0.0,912.2
10591,2023-03-18T07:00,16.1,94,0.0,912.0
10592,2023-03-18T08:00,15.9,95,0.0,912.2
10593,2023-03-18T09:00,15.9,95,0.0,912.5
10594,2023-03-18T10:00,17.6,90,0.0,913.6
10595,2023-03-18T11:00,19.7,82,0.0,914.6
10596,2023-03-18T12:00,21.9,72,0.0,915.5
10597,2023-03-18T13:00,23.1,68,0.0,915.8
10598,2023-03-18T14:00,23.9,63,0.1,915.8
10599,2023-03-18T15:00,25.2,58,0.1,915.3
10600,2023-03-18T16:00,25.9,56,0.0,914.6
10601,2023-03-18T17:00,26.5,54,0.0,914.0
10602,2023-03-18T18:00,26.4,55,0.0,913.2
10603,2023-03-18T19:00,26.0,55,0.1,912.8
10604,2023-03-18T20:00,25.3,59,0.0,912.2
10605,2023-03-18T21:00,23.0,72,0.0,911.9
10606,2023-03-18T22:00,21.1,78,0.0,911.6
10607,2023-03-18T23:00,21.4,74,0.0,912.5
10608,2023-03-19T00:00,20.7,74,0.0,913.2
10609,2023-03-19T01:00,20.1,78,0.0,913.9
10610,2023-03-19T02:00,19.5,82,0.0,913.6
10611,2023-03-19T03:00,18.8,87,0.0,913.2
10612,2023-03-19T04:00,18.3,91,0.0,912.5
10613,2023-03-19T05:00,17.9,93,0.0,912.4
10614,2023-03-19T06:00,17.7,94,0.0,912.2
10615,2023-03-19T07:00,17.3,95,0.0,912.1
10616,2023-03-19T08:00,17.0,95,0.0,912.4
10617,2023-03-19T09:00,16.7,96,0.0,912.9
10618,2023-03-19T10:00,18.0,93,0.0,914.1
10619,2023-03-19T11:00,20.1,84,0.0,915.1
10620,2023-03-19T12:00,21.9,80,0.0,915.6
10621,2023-03-19T13:00,23.8,69,0.3,915.9
10622,2023-03-19T14:00,25.2,62,0.2,915.7
10623,2023-03-19T15:00,26.2,58,0.1,915.0
10624,2023-03-19T16:00,26.9,57,0.0,914.3
10625,2023-03-19T17:00,27.5,55,0.0,913.5
10626,2023-03-19T18:00,27.5,54,0.0,912.9
10627,2023-03-19T19:00,26.9,56,0.2,912.3
10628,2023-03-19T20:00,24.0,66,1.7,911.7
10629,2023-03-19T21:00,21.6,79,0.0,912.2
10630,2023-03-19T22:00,20.2,85,0.0,912.4
10631,2023-03-19T23:00,19.5,89,0.0,913.0
10632,2023-03-20T00:00,19.7,91,0.0,913.3
10633,2023-03-20T01:00,19.7,90,0.0,913.9
10634,2023-03-20T02:00,19.5,91,0.0,914.0
10635,2023-03-20T03:00,18.8,94,0.0,913.4
10636,2023-03-20T04:00,17.3,98,0.0,912.5
10637,2023-03-20T05:00,17.3,98,0.0,912.4
10638,2023-03-20T06:00,17.1,98,0.0,912.0
10639,2023-03-20T07:00,17.0,98,0.0,911.8
10640,2023-03-20T08:00,17.2,98,0.0,912.0
10641,2023-03-20T09:00,17.1,98,0.0,912.0
10642,2023-03-20T10:00,18.1,96,0.0,912.8
10643,2023-03-20T11:00,19.8,92,0.0,913.9
10644,2023-03-20T12:00,21.6,84,0.0,915.2
10645,2023-03-20T13:00,23.7,75,0.1,915.6
10646,2023-03-20T14:00,24.9,68,0.1,915.6
10647,2023-03-20T15:00,25.6,65,0.0,915.1
10648,2023-03-20T16:00,25.9,63,0.0,914.2
10649,2023-03-20T17:00,26.1,62,0.0,913.4
10650,2023-03-20T18:00,26.0,61,0.0,912.3
10651,2023-03-20T19:00,25.5,63,0.0,911.7
10652,2023-03-20T20:00,22.0,80,4.5,911.9
10653,2023-03-20T21:00,20.0,90,0.6,911.8
10654,2023-03-20T22:00,18.8,93,0.0,912.2
10655,2023-03-20T23:00,18.5,94,0.0,913.1
10656,2023-03-21T00:00,19.1,96,0.0,913.9
10657,2023-03-21T01:00,18.7,97,0.0,914.3
10658,2023-03-21T02:00,19.1,95,0.0,914.2
10659,2023-03-21T03:00,18.3,97,0.0,913.9
10660,2023-03-21T04:00,18.4,98,0.0,913.7
10661,2023-03-21T05:00,17.0,100,0.0,912.7
10662,2023-03-21T06:00,16.7,100,0.0,912.0
10663,2023-03-21T07:00,16.8,100,0.0,911.7
10664,2023-03-21T08:00,16.2,100,0.0,911.5
10665,2023-03-21T09:00,16.4,99,0.0,912.3
10666,2023-03-21T10:00,17.3,99,0.0,913.5
10667,2023-03-21T11:00,17.8,98,0.0,914.4
10668,2023-03-21T12:00,19.8,87,0.0,915.4
10669,2023-03-21T13:00,22.0,81,0.0,916.0
10670,2023-03-21T14:00,24.1,70,0.0,916.1
10671,2023-03-21T15:00,25.5,64,0.0,916.0
10672,2023-03-21T16:00,26.4,59,0.0,915.1
10673,2023-03-21T17:00,27.1,56,0.0,914.1
10674,2023-03-21T18:00,27.1,55,0.0,913.4
10675,2023-03-21T19:00,26.9,53,0.0,913.0
10676,2023-03-21T20:00,25.1,63,0.0,912.5
10677,2023-03-21T21:00,22.2,79,0.1,913.3
10678,2023-03-21T22:00,20.0,86,0.0,913.1
10679,2023-03-21T23:00,19.5,85,0.1,913.6
10680,2023-03-22T00:00,19.0,90,0.0,914.4
10681,2023-03-22T01:00,18.5,93,0.0,914.8
10682,2023-03-22T02:00,18.2,94,0.0,915.2
10683,2023-03-22T03:00,18.1,94,0.0,915.0
10684,2023-03-22T04:00,17.9,94,0.0,914.6
10685,2023-03-22T05:00,17.6,94,0.0,914.2
10686,2023-03-22T06:00,17.1,94,0.0,913.8
10687,2023-03-22T07:00,16.3,96,0.0,913.8
10688,2023-03-22T08:00,16.5,96,0.0,914.0
10689,2023-03-22T09:00,15.9,96,0.0,914.2
10690,2023-03-22T10:00,17.5,89,0.0,915.0
10691,2023-03-22T11:00,19.9,81,0.0,916.3
10692,2023-03-22T12:00,22.0,73,0.0,917.4
10693,2023-03-22T13:00,23.9,68,0.1,917.9
10694,2023-03-22T14:00,25.2,61,0.1,917.8
10695,2023-03-22T15:00,26.0,57,0.1,917.4
10696,2023-03-22T16:00,26.4,56,0.1,916.5
10697,2023-03-22T17:00,26.8,55,0.1,915.9
10698,2023-03-22T18:00,27.1,56,0.0,915.2
10699,2023-03-22T19:00,26.6,57,0.0,914.7
10700,2023-03-22T20:00,25.4,61,0.0,914.0
10701,2023-03-22T21:00,23.5,69,0.0,913.8
10702,2023-03-22T22:00,21.9,74,0.0,913.7
10703,2023-03-22T23:00,21.1,78,0.0,914.4
10704,2023-03-23T00:00,20.6,80,0.0,915.3
10705,2023-03-23T01:00,19.7,88,0.0,915.8
10706,2023-03-23T02:00,19.9,85,0.0,916.2
10707,2023-03-23T03:00,19.0,86,0.0,916.0
10708,2023-03-23T04:00,18.2,83,0.0,915.7
10709,2023-03-23T05:00,17.5,81,0.0,915.2
10710,2023-03-23T06:00,16.5,83,0.0,915.0
10711,2023-03-23T07:00,16.1,83,0.0,914.7
10712,2023-03-23T08:00,16.1,83,0.0,914.5
10713,2023-03-23T09:00,15.8,85,0.0,914.7
10714,2023-03-23T10:00,16.9,84,0.0,915.6
10715,2023-03-23T11:00,19.3,79,0.0,916.8
10716,2023-03-23T12:00,21.4,77,0.0,917.8
10717,2023-03-23T13:00,23.3,71,0.0,918.2
10718,2023-03-23T14:00,25.0,60,0.1,918.2
10719,2023-03-23T15:00,25.9,57,0.0,917.5
10720,2023-03-23T16:00,26.5,54,0.1,916.7
10721,2023-03-23T17:00,26.7,52,0.0,915.8
10722,2023-03-23T18:00,27.0,51,0.0,915.0
10723,2023-03-23T19:00,26.7,51,0.0,914.7
10724,2023-03-23T20:00,25.9,57,0.0,914.1
10725,2023-03-23T21:00,23.9,68,0.0,913.4
10726,2023-03-23T22:00,23.9,60,0.0,913.4
10727,2023-03-23T23:00,21.4,72,0.0,913.2
10728,2023-03-24T00:00,20.2,75,0.0,914.0
10729,2023-03-24T01:00,20.2,71,0.0,915.1
10730,2023-03-24T02:00,19.5,76,0.0,915.3
10731,2023-03-24T03:00,18.7,82,0.0,915.3
10732,2023-03-24T04:00,17.3,90,0.0,914.6
10733,2023-03-24T05:00,16.7,93,0.0,914.2
10734,2023-03-24T06:00,16.5,94,0.0,913.6
10735,2023-03-24T07:00,16.3,94,0.0,913.5
10736,2023-03-24T08:00,15.9,95,0.0,913.4
10737,2023-03-24T09:00,15.6,95,0.0,913.8
10738,2023-03-24T10:00,16.9,92,0.0,914.5
10739,2023-03-24T11:00,19.4,84,0.0,915.7
10740,2023-03-24T12:00,21.6,76,0.0,916.3
10741,2023-03-24T13:00,23.8,70,0.0,916.7
10742,2023-03-24T14:00,25.6,60,0.0,916.7
10743,2023-03-24T15:00,26.4,55,0.0,916.1
10744,2023-03-24T16:00,26.5,54,0.1,915.6
10745,2023-03-24T17:00,26.6,53,0.0,914.6
10746,2023-03-24T18:00,27.0,51,0.0,913.8
10747,2023-03-24T19:00,27.0,50,0.0,913.6
10748,2023-03-24T20:00,26.3,56,0.0,913.1
10749,2023-03-24T21:00,23.7,71,0.0,912.2
10750,2023-03-24T22:00,21.8,75,0.0,911.8
10751,2023-03-24T23:00,20.9,75,0.0,912.2
10752,2023-03-25T00:00,20.7,80,0.0,913.1
10753,2023-03-25T01:00,21.0,76,0.0,913.4
10754,2023-03-25T02:00,20.0,79,0.0,913.0
10755,2023-03-25T03:00,19.2,83,0.0,912.7
10756,2023-03-25T04:00,18.5,86,0.0,912.4
10757,2023-03-25T05:00,17.9,88,0.0,912.0
10758,2023-03-25T06:00,17.4,90,0.0,911.8
10759,2023-03-25T07:00,16.9,92,0.0,911.6
10760,2023-03-25T08:00,16.3,94,0.0,911.8
10761,2023-03-25T09:00,16.4,94,0.0,912.4
10762,2023-03-25T10:00,17.9,89,0.0,913.6
10763,2023-03-25T11:00,20.5,81,0.0,914.9
10764,2023-03-25T12:00,22.6,73,0.0,915.8
10765,2023-03-25T13:00,24.6,65,0.0,916.3
10766,2023-03-25T14:00,25.9,57,0.0,916.1
10767,2023-03-25T15:00,26.7,54,0.0,915.5
10768,2023-03-25T16:00,27.4,53,0.0,914.8
10769,2023-03-25T17:00,27.6,51,0.0,914.1
10770,2023-03-25T18:00,27.5,51,0.0,913.4
10771,2023-03-25T19:00,27.4,51,0.0,913.1
10772,2023-03-25T20:00,27.0,51,0.0,912.8
10773,2023-03-25T21:00,24.6,69,0.0,912.2
10774,2023-03-25T22:00,23.0,69,0.0,912.2
10775,2023-03-25T23:00,22.3,71,0.0,912.6
10776,2023-03-26T00:00,21.6,76,0.0,913.9
10777,2023-03-26T01:00,21.0,80,0.0,914.4
10778,2023-03-26T02:00,20.1,84,0.0,914.1
10779,2023-03-26T03:00,19.4,88,0.0,913.9
10780,2023-03-26T04:00,18.6,92,0.0,913.4
10781,2023-03-26T05:00,18.1,94,0.0,912.8
10782,2023-03-26T06:00,17.7,95,0.0,912.5
10783,2023-03-26T07:00,17.5,95,0.0,912.3
10784,2023-03-26T08:00,17.2,95,0.0,912.4
10785,2023-03-26T09:00,17.0,96,0.0,912.7
10786,2023-03-26T10:00,18.1,93,0.0,913.8
10787,2023-03-26T11:00,20.6,85,0.0,915.2
10788,2023-03-26T12:00,22.7,79,0.0,916.1
10789,2023-03-26T13:00,24.9,69,0.0,916.4
10790,2023-03-26T14:00,26.5,59,0.0,915.9
10791,2023-03-26T15:00,27.7,53,0.0,915.1
10792,2023-03-26T16:00,28.3,49,0.0,914.6
10793,2023-03-26T17:00,28.7,48,0.0,913.9
10794,2023-03-26T18:00,28.6,48,0.0,913.4
10795,2023-03-26T19:00,28.0,51,0.0,913.2
10796,2023-03-26T20:00,27.0,57,0.0,912.5
10797,2023-03-26T21:00,24.2,71,0.0,911.8
10798,2023-03-26T22:00,22.7,73,0.0,911.7
10799,2023-03-26T23:00,23.0,69,0.0,912.3
10800,2023-03-27T00:00,22.7,69,0.0,912.8
10801,2023-03-27T01:00,23.4,63,0.0,913.7
10802,2023-03-27T02:00,22.0,72,0.0,913.6
10803,2023-03-27T03:00,21.0,78,0.0,913.0
10804,2023-03-27T04:00,19.5,87,0.0,911.9
10805,2023-03-27T05:00,18.6,92,0.0,911.4
10806,2023-03-27T06:00,17.9,94,0.0,910.8
10807,2023-03-27T07:00,18.1,94,0.0,910.7
10808,2023-03-27T08:00,17.8,95,0.0,910.9
10809,2023-03-27T09:00,17.6,95,0.0,911.3
10810,2023-03-27T10:00,18.7,92,0.0,912.6
10811,2023-03-27T11:00,21.8,81,0.0,913.9
10812,2023-03-27T12:00,23.7,76,0.0,914.6
10813,2023-03-27T13:00,25.5,67,0.0,914.8
10814,2023-03-27T14:00,26.6,61,0.1,914.8
10815,2023-03-27T15:00,27.2,58,0.1,914.2
10816,2023-03-27T16:00,28.0,57,0.0,913.6
10817,2023-03-27T17:00,28.4,56,0.0,913.0
10818,2023-03-27T18:00,28.3,56,0.0,911.9
10819,2023-03-27T19:00,27.0,61,0.6,911.7
10820,2023-03-27T20:00,20.4,88,7.3,912.9
10821,2023-03-27T21:00,20.6,92,2.2,912.7
10822,2023-03-27T22:00,20.2,94,0.5,912.7
10823,2023-03-27T23:00,20.1,94,0.1,913.3
10824,2023-03-28T00:00,20.0,93,0.0,913.6
10825,2023-03-28T01:00,19.7,93,0.0,914.0
10826,2023-03-28T02:00,19.6,92,0.0,914.5
10827,2023-03-28T03:00,19.3,93,0.0,914.3
10828,2023-03-28T04:00,18.7,92,0.0,913.7
10829,2023-03-28T05:00,18.2,92,0.0,913.1
10830,2023-03-28T06:00,17.8,93,0.0,912.9
10831,2023-03-28T07:00,17.5,94,0.0,912.7
10832,2023-03-28T08:00,17.3,94,0.0,912.6
10833,2023-03-28T09:00,17.1,95,0.0,912.8
10834,2023-03-28T10:00,18.0,93,0.0,913.8
10835,2023-03-28T11:00,19.9,85,0.0,914.8
10836,2023-03-28T12:00,21.9,76,0.0,915.7
10837,2023-03-28T13:00,23.1,72,0.0,915.9
10838,2023-03-28T14:00,23.9,69,0.1,915.6
10839,2023-03-28T15:00,25.7,63,0.2,915.3
10840,2023-03-28T16:00,26.4,62,0.1,914.6
10841,2023-03-28T17:00,27.0,61,0.0,913.8
10842,2023-03-28T18:00,26.8,62,0.1,913.1
10843,2023-03-28T19:00,26.6,61,0.1,912.2
10844,2023-03-28T20:00,23.3,78,4.9,912.4
10845,2023-03-28T21:00,21.3,88,2.0,912.8
10846,2023-03-28T22:00,20.4,95,0.0,913.1
10847,2023-03-28T23:00,20.4,91,0.0,913.8
10848,2023-03-29T00:00,19.6,90,0.0,914.4
10849,2023-03-29T01:00,19.3,92,0.0,914.3
10850,2023-03-29T02:00,19.0,92,0.0,914.2
10851,2023-03-29T03:00,19.0,92,0.0,913.9
10852,2023-03-29T04:00,18.7,92,0.0,913.3
10853,2023-03-29T05:00,18.5,93,0.0,913.1
10854,2023-03-29T06:00,18.3,94,0.0,912.7
10855,2023-03-29T07:00,18.1,95,0.0,912.7
10856,2023-03-29T08:00,18.0,96,0.0,913.0
10857,2023-03-29T09:00,17.9,96,0.0,913.2
10858,2023-03-29T10:00,18.8,92,0.0,913.9
10859,2023-03-29T11:00,20.1,86,0.0,915.0
10860,2023-03-29T12:00,21.3,82,0.0,915.8
10861,2023-03-29T13:00,22.6,76,0.2,916.0
10862,2023-03-29T14:00,24.0,69,0.2,916.1
10863,2023-03-29T15:00,24.7,69,0.1,915.7
10864,2023-03-29T16:00,25.4,67,0.2,915.1
10865,2023-03-29T17:00,25.5,66,0.2,914.4
10866,2023-03-29T18:00,23.9,73,1.2,913.7
